date,wday,month,year,CASHBACK_STORE_1,type_Cultural,type_National,type_Religious,type_Sporting,is_weekend,item_id,cnt,sell_price
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_090,39,1.38
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_325,2,1.14
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_065,0,2.88
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-19,5,6,2013,0,0,0,0,0,0,STORE_1_339,4,0.8
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_555,32,1.58
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_727,2,3.98
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_714,55,1.48
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_587,0,2.68
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_586,19,1.58
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_584,0,1.0
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_547,7,0.2
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_546,1,5.98
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_339,1,0.8
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_252,17,1.48
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_090,72,1.38
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_376,2,1.98
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_325,7,1.14
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_065,1,2.88
2013-06-20,6,6,2013,0,0,0,0,1,0,STORE_1_064,0,2.54
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_714,44,1.48
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_586,28,1.58
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_555,24,1.58
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_547,10,0.2
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_546,2,5.98
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_727,2,3.98
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_252,9,1.48
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_090,66,1.38
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_325,8,1.14
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_065,1,2.88
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_064,1,2.54
2013-06-21,7,6,2013,0,0,0,0,0,0,STORE_1_339,4,0.8
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_727,2,3.98
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_714,35,1.48
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_587,0,2.68
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_586,26,1.58
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_584,0,1.0
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_555,21,1.58
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_547,8,0.2
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_546,1,5.98
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_252,13,1.48
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_090,77,1.38
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_376,0,1.98
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_325,6,1.14
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_065,0,2.88
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_064,0,2.54
2013-06-22,1,6,2013,0,0,0,0,0,1,STORE_1_339,3,0.8
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_547,12,0.2
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_714,55,1.48
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_587,0,2.68
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_586,38,1.58
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_584,0,1.0
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_555,30,1.58
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_546,4,5.98
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_727,6,3.98
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_252,21,1.48
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_064,0,2.54
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_065,0,2.88
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_339,9,0.8
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_376,0,1.98
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_090,81,1.38
2013-06-23,2,6,2013,0,0,0,0,0,1,STORE_1_325,8,1.14
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_727,3,3.98
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_714,36,1.48
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_586,28,1.58
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_547,6,0.2
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_555,24,1.58
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_252,19,1.48
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_090,53,1.38
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_325,6,1.14
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_065,0,2.88
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_339,6,0.8
2013-06-24,3,6,2013,0,0,0,0,0,0,STORE_1_546,4,5.98
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_547,10,0.2
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_727,3,3.98
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_714,33,1.48
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_586,39,1.58
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_555,23,1.58
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_546,6,5.98
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_252,16,1.48
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_090,20,1.38
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_325,0,1.14
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_065,0,2.88
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-25,4,6,2013,0,0,0,0,0,0,STORE_1_339,3,0.8
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_727,0,3.98
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_714,20,1.48
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_586,30,1.58
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_555,25,1.58
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_547,7,0.2
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_546,2,5.98
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_252,15,1.48
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_090,45,1.38
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_376,1,1.98
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_325,8,1.14
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_065,1,2.88
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-26,5,6,2013,0,0,0,0,0,0,STORE_1_339,4,0.8
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_547,2,0.2
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_714,29,1.48
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_586,27,1.58
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_555,28,1.58
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_546,0,5.98
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_727,2,3.98
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_252,11,1.48
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_090,47,1.38
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_325,10,1.14
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_065,2,2.88
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-27,6,6,2013,0,0,0,0,0,0,STORE_1_339,7,0.8
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_714,31,1.48
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_586,38,1.58
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_555,21,1.58
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_547,5,0.2
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_546,2,5.98
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_727,0,3.98
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_252,15,1.48
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_090,57,1.38
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_325,17,1.14
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_065,1,2.88
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-06-28,7,6,2013,0,0,0,0,0,0,STORE_1_339,4,0.8
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_727,2,3.98
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_714,41,1.48
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_587,0,2.68
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_586,52,1.58
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_584,0,1.0
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_555,27,1.58
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_547,18,0.2
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_546,3,5.98
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_252,17,1.48
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_090,85,1.38
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_376,0,1.98
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_325,3,1.14
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_065,0,2.88
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_064,1,2.54
2013-06-29,1,6,2013,0,0,0,0,0,1,STORE_1_339,2,0.8
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_547,46,0.2
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_714,45,1.48
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_587,0,2.68
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_586,52,1.58
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_584,0,1.0
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_555,29,1.58
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_546,0,5.98
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_727,4,3.98
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_252,14,1.48
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_064,0,2.54
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_065,0,2.88
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_339,21,0.8
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_376,0,1.98
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_090,65,1.38
2013-06-30,2,6,2013,0,0,0,0,0,1,STORE_1_325,10,1.14
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_727,0,3.98
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_714,41,1.48
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_586,38,1.58
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_584,0,1.0
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_547,5,0.2
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_555,20,1.58
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_252,16,1.48
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_090,45,1.38
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_376,1,1.98
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_325,4,1.14
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_065,1,2.88
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_339,6,0.8
2013-07-01,3,7,2013,0,0,0,0,0,0,STORE_1_546,4,5.98
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_547,32,0.2
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_727,5,3.98
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_714,27,1.48
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_586,41,1.58
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_584,7,1.0
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_555,19,1.58
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_546,1,5.98
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_252,15,1.48
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_090,41,1.38
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_376,0,1.98
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_325,9,1.14
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_065,2,2.88
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-02,4,7,2013,1,0,0,0,0,0,STORE_1_339,2,0.8
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_727,6,3.98
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_714,34,1.48
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_586,46,1.58
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_584,3,1.0
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_555,56,1.58
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_547,42,0.2
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_546,1,5.98
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_252,8,1.48
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_090,79,1.38
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_376,0,1.98
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_325,20,1.14
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_065,0,2.88
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-03,5,7,2013,1,0,0,0,0,0,STORE_1_339,8,0.8
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_555,31,1.58
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_727,2,3.98
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_714,43,1.48
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_587,0,2.68
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_586,46,1.58
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_584,8,1.0
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_547,3,0.2
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_546,4,5.98
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_339,4,0.8
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_252,20,1.48
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_090,106,1.38
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_376,0,1.98
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_325,4,1.14
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_065,0,2.88
2013-07-04,6,7,2013,0,0,1,0,0,0,STORE_1_064,0,2.54
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_714,56,1.48
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_586,55,1.58
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_584,4,1.0
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_555,42,1.58
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_547,23,0.2
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_546,2,5.98
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_727,3,3.98
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_252,23,1.48
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_090,56,1.38
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_376,0,1.98
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_325,9,1.14
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_065,1,2.88
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-05,7,7,2013,1,0,0,0,0,0,STORE_1_339,0,0.8
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_727,1,3.98
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_714,63,1.48
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_587,0,2.68
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_586,52,1.58
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_584,3,1.0
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_555,39,1.58
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_547,16,0.2
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_546,2,5.98
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_252,20,1.48
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_090,78,1.38
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_376,0,1.98
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_325,2,1.14
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_065,0,2.88
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_064,0,2.54
2013-07-06,1,7,2013,1,0,0,0,0,1,STORE_1_339,5,0.8
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_547,3,0.2
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_714,55,1.48
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_587,0,2.68
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_586,43,1.58
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_584,2,1.0
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_555,25,1.58
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_546,5,5.98
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_727,5,3.98
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_252,22,1.48
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_064,0,2.54
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_065,1,2.88
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_339,12,0.8
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_376,0,1.98
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_090,56,1.38
2013-07-07,2,7,2013,0,0,0,0,0,1,STORE_1_325,6,1.14
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_727,1,3.98
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_714,52,1.48
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_586,42,1.58
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_584,20,1.0
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_547,0,0.2
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_555,37,1.58
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_252,17,1.48
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_090,38,1.38
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_376,2,1.98
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_325,9,1.14
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_065,1,2.88
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_339,12,0.8
2013-07-08,3,7,2013,1,0,0,0,0,0,STORE_1_546,3,5.98
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_547,0,0.2
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_727,2,3.98
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_714,32,1.48
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_587,0,2.68
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_586,34,1.58
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_584,0,1.0
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_555,30,1.58
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_546,0,5.98
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_252,17,1.48
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_090,69,1.38
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_376,2,1.98
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_325,14,1.14
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_065,1,2.88
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_064,0,2.54
2013-07-09,4,7,2013,1,0,0,1,0,0,STORE_1_339,0,0.8
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_727,5,3.98
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_714,35,1.48
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_586,24,1.58
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_584,1,1.0
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_555,33,1.58
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_547,0,0.2
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_546,0,5.98
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_252,12,1.48
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_090,77,1.38
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_376,0,1.98
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_325,4,1.14
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_065,0,2.88
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-10,5,7,2013,0,0,0,0,0,0,STORE_1_339,0,0.8
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_547,0,0.2
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_714,29,1.48
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_586,27,1.58
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_584,6,1.0
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_555,38,1.58
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_546,1,5.98
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_727,3,3.98
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_252,21,1.48
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_090,59,1.38
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_376,6,1.98
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_325,17,1.14
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_065,0,2.88
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_064,0,2.54
2013-07-11,6,7,2013,1,0,0,0,0,0,STORE_1_339,7,0.8
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_714,51,1.48
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_587,0,2.68
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_586,43,1.58
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_584,9,1.0
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_555,39,1.58
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_547,0,0.2
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_546,2,5.98
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_727,1,3.98
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_252,26,1.48
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_090,61,1.38
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_376,1,1.98
2013-07-12,7,7,2013,1,0,0,0,0,0,STORE_1_325,12,1.14
